 72.53	31501	31501	U	0	unclassified
 27.47	11932	1	R	1	root
 27.45	11924	22	R1	131567	  cellular organisms
 27.34	11874	1020	D	2	    Bacteria
 23.83	10352	111	D1	1783272	      Terrabacteria group
 23.55	10227	154	P	1239	        Firmicutes
 18.30	7947	97	C	91061	          Bacilli
 16.23	7050	16	O	186826	            Lactobacillales
 15.53	6743	2	F	1300	              Streptococcaceae
 15.52	6741	6270	G	1301	                Streptococcus
  0.44	192	192	S	1715180	                  Streptococcus sp. HMSC077D04
  0.37	162	157	S	28037	                  Streptococcus mitis
  0.00	2	2	S1	1095736	                    Streptococcus mitis SK575
  0.00	1	1	S1	1008452	                    Streptococcus mitis SK1073
  0.00	1	1	S1	1008453	                    Streptococcus mitis SK1080
  0.00	1	1	S1	1095735	                    Streptococcus mitis SK616
  0.09	41	37	S	1313	                  Streptococcus pneumoniae
  0.00	2	0	S1	570507	                    Streptococcus pneumoniae CCRI 1974
  0.00	2	2	S2	574965	                      Streptococcus pneumoniae CCRI 1974M2
  0.00	1	1	S1	1105119	                    Streptococcus pneumoniae GA60080
  0.00	1	1	S1	760855	                    Streptococcus pneumoniae GA49542
  0.05	21	16	S	1303	                  Streptococcus oralis
  0.01	3	3	S1	1077464	                    Streptococcus oralis subsp. tigurinus
  0.00	1	1	S1	655813	                    Streptococcus oralis ATCC 35037
  0.00	1	1	S1	1891914	                    Streptococcus oralis subsp. oralis
  0.04	19	18	S	257758	                  Streptococcus pseudopneumoniae
  0.00	1	1	S1	1415761	                    Streptococcus pseudopneumoniae 5247
  0.01	4	4	S	2491052	                  Streptococcus sp. OH4692_COT-348
  0.01	4	4	S	2292266	                  Streptococcus sp. NM
  0.01	4	4	S	1433513	                  Streptococcus sp. ChDC B345
  0.01	3	3	S	1979528	                  Streptococcus sp. KR
  0.01	3	3	S	1715092	                  Streptococcus sp. HMSC070B10
  0.01	3	3	S	2283190	                  Streptococcus sp. LQJ-218
  0.00	2	2	S	2250596	                  Streptococcus sp. 596553
  0.00	2	2	S	1715207	                  Streptococcus sp. HMSC061D10
  0.00	2	2	S	1307	                  Streptococcus suis
  0.00	1	1	S	1095727	                  Streptococcus sp. SK643
  0.00	1	1	S	1902136	                  Streptococcus sp. NPS 308
  0.00	1	0	S	82806	                  Streptococcus ovis
  0.00	1	1	S1	1123312	                    Streptococcus ovis DSM 16829
  0.00	1	1	S	2069308	                  Streptococcus sp. UMB0029
  0.00	1	1	S	1739270	                  Streptococcus sp. HMSC076C08
  0.00	1	0	G1	119603	                  Streptococcus dysgalactiae group
  0.00	1	1	S	1334	                    Streptococcus dysgalactiae
  0.00	1	1	S	1311	                  Streptococcus agalactiae
  0.00	1	1	S	1825069	                  Streptococcus marmotae
  0.00	1	1	S	1579348	                  Streptococcus sp. 1171_SSPC
  0.66	286	0	F	81852	              Enterococcaceae
  0.66	286	263	G	1350	                Enterococcus
  0.05	23	22	S	1352	                  Enterococcus faecium
  0.00	1	1	S1	1138882	                    Enterococcus faecium EnGen0010
  0.01	4	0	F	33958	              Lactobacillaceae
  0.01	4	2	G	1578	                Lactobacillus
  0.00	2	2	S	147802	                  Lactobacillus iners
  0.00	1	1	F	186828	              Carnobacteriaceae
  1.84	800	147	O	1385	            Bacillales
  1.49	649	0	F	90964	              Staphylococcaceae
  1.49	649	626	G	1279	                Staphylococcus
  0.05	20	17	S	1282	                  Staphylococcus epidermidis
  0.00	1	1	S1	1345000	                    Staphylococcus epidermidis APO27
  0.00	1	1	S1	979219	                    Staphylococcus epidermidis NIHLM001
  0.00	1	1	S1	904320	                    Staphylococcus epidermidis VCU041
  0.00	2	2	S	1739493	                  Staphylococcus sp. HMSC062B11
  0.00	1	1	S	1286	                  Staphylococcus simulans
  0.00	2	0	F	186817	              Bacillaceae
  0.00	2	0	G	1386	                Bacillus
  0.00	1	1	S	1805475	                  Bacillus massilionigeriensis
  0.00	1	1	S	996558	                  Bacillus hisashii
  0.00	2	0	F	186822	              Paenibacillaceae
  0.00	2	0	G	44249	                Paenibacillus
  0.00	2	0	S	225906	                  Paenibacillus sanguinis
  0.00	2	2	S1	1122925	                    Paenibacillus sanguinis 2301083 = DSM 16941
  4.87	2117	0	C	186801	          Clostridia
  4.87	2117	697	O	186802	            Clostridiales
  1.92	832	7	F	31979	              Clostridiaceae
  1.83	796	75	G	1485	                Clostridium
  1.27	551	551	S	759821	                  Clostridium sp. PI-S10-A1B
  0.23	102	102	S	1163671	                  Clostridium sp. 12(A)
  0.04	18	18	S	1805471	                  Clostridium sp. Marseille-P2415
  0.03	15	15	S	2487134	                  Clostridium sp. E02
  0.02	8	8	S	1414721	                  Clostridium jeddahense
  0.01	5	5	S	1304866	                  Clostridium sp. ASBs410
  0.01	4	4	S	2320868	                  Clostridium sp. CT4
  0.01	3	3	S	1776047	                  Clostridium sp. C105KSO15
  0.01	3	3	S	1509	                  Clostridium sporogenes
  0.00	2	2	S	1105031	                  Clostridium sp. MSTE9
  0.00	1	1	S	2292204	                  Clostridium sp. AF19-22AC
  0.00	1	1	S	2292206	                  Clostridium sp. AF27-2AA
  0.00	1	1	S	1534	                  Clostridium kluyveri
  0.00	1	1	S	665940	                  Clostridium sp. 7_3_54FAA
  0.00	1	1	S	2045012	                  Clostridium minihomine
  0.00	1	1	S	2292307	                  Clostridium sp. AM58-1XD
  0.00	1	1	S	1553	                  Clostridium tetanomorphum
  0.00	1	1	S	1449050	                  Clostridium sp. KNHs205
  0.00	1	0	S	91623	                  Clostridium akagii
  0.00	1	1	S1	1121293	                    Clostridium akagii DSM 12554
  0.00	1	0	S	91624	                  Clostridium acidisoli
