 97.75	1235870	1235870	U	0	unclassified
  2.25	28469	255	R	1	root
  2.23	28207	255	R1	131567	  cellular organisms
  2.21	27948	4811	D	2	    Bacteria
  1.73	21897	8588	P	1224	      Proteobacteria
  0.83	10458	776	C	1236	        Gammaproteobacteria
  0.74	9332	380	O	91347	          Enterobacterales
  0.70	8808	8024	F	543	            Enterobacteriaceae
  0.06	731	60	G	561	              Escherichia
  0.05	661	608	S	562	                Escherichia coli
  0.00	2	2	S1	868184	                  Escherichia coli DEC10E
  0.00	2	2	S1	945434	                  Escherichia coli EC4100B
  0.00	2	2	S1	1444215	                  Escherichia coli 1-110-08_S4_C1
  0.00	1	0	S1	1232152	                  Escherichia coli O103:H11
  0.00	1	1	S2	1446502	                    Escherichia coli O103:H11 str. 2010C-3214
  0.00	1	1	S1	1005421	                  Escherichia coli 99.0672
  0.00	1	1	S1	1116083	                  Escherichia coli P0305260.9
  0.00	1	1	S1	1116126	                  Escherichia coli 2846750
  0.00	1	1	S1	1116185	                  Escherichia coli P0304816.9
  0.00	1	1	S1	1169664	                  Escherichia coli AD30
  0.00	1	1	S1	1444230	                  Escherichia coli 2-052-05_S4_C2
  0.00	1	1	S1	1116002	                  Escherichia coli C-34666
  0.00	1	1	S1	1281142	                  Escherichia coli HVH 215 (4-3008371)
  0.00	1	1	S1	1116074	                  Escherichia coli P0302293.3
  0.00	1	1	S1	1116130	                  Escherichia coli 199900.1
  0.00	1	1	S1	1181779	                  Escherichia coli KTE235
  0.00	1	1	S1	868203	                  Escherichia coli DEC14C
  0.00	1	1	S1	1151231	                  Escherichia coli B93
  0.00	1	1	S1	1116068	                  Escherichia coli P0301867.4
  0.00	1	1	S1	868185	                  Escherichia coli DEC10F
  0.00	1	1	S1	1116188	                  Escherichia coli P0304816.12
  0.00	1	1	S1	1116192	                  Escherichia coli P0305260.3
  0.00	1	1	S1	1116092	                  Escherichia coli p0305293.4
  0.00	1	1	S1	1281261	                  Escherichia coli UMEA 3682-1
  0.00	1	0	S1	1163390	                  Escherichia coli O111:H11
  0.00	1	1	S2	1165939	                    Escherichia coli O111:H11 str. CVM9455
  0.00	1	1	S1	1116194	                  Escherichia coli P0305260.5
  0.00	1	1	S1	1400022	                  Escherichia coli D6-113.11
  0.00	1	1	S1	1116115	                  Escherichia coli BCE019_MS-13
  0.00	1	1	S1	1181749	                  Escherichia coli KTE203
  0.00	1	1	S1	868137	                  Escherichia coli DEC1E
  0.00	1	1	S1	1268995	                  Escherichia coli 908525
  0.00	1	1	S1	1116101	                  Escherichia coli p0305293.13
  0.00	1	1	S1	1125635	                  Escherichia coli 2733950
  0.00	1	1	S1	1116106	                  Escherichia coli 178850
  0.00	1	1	S1	1116109	                  Escherichia coli 179550
  0.00	1	1	S1	869673	                  Escherichia coli H30
  0.00	1	1	S1	1126918	                  Escherichia coli C743_03
  0.00	1	1	S1	1182710	                  Escherichia coli KTE119
  0.00	1	1	S1	1116042	                  Escherichia coli P0299438.7
  0.00	1	1	S1	1328448	                  Escherichia coli BIDMC 37
  0.00	1	1	S1	1005491	                  Escherichia coli PA7
  0.00	1	1	S1	1412823	                  Escherichia coli 435
  0.00	1	1	S1	1280982	                  Escherichia coli HVH 31 (4-2602156)
  0.00	1	0	S1	244319	                  Escherichia coli O26:H11
  0.00	1	1	S2	1446710	                    Escherichia coli O26:H11 str. 03-3500
  0.00	1	1	S1	1116007	                  Escherichia coli 2731150
  0.00	1	1	S1	869674	                  Escherichia coli 95.0941
  0.00	1	1	S1	1116154	                  Escherichia coli P0302308.2
  0.00	1	1	S1	1116005	                  Escherichia coli 2730350
  0.00	1	1	S1	1126927	                  Escherichia coli C807_09
  0.00	1	1	S1	1182667	                  Escherichia coli KTE60
  0.00	1	1	S1	83334	                  Escherichia coli O157:H7
  0.00	4	1	S	564	                Escherichia fergusonii
  0.00	3	3	S1	981367	                  Escherichia fergusonii ECD227
  0.00	2	2	S	208962	                Escherichia albertii
  0.00	2	2	S	1499973	                Escherichia marmotae
  0.00	1	1	S	2093900	                Escherichia sp. MOD1-EC7003
  0.00	1	1	S	2093876	                Escherichia sp. MOD1-EC5495
  0.00	21	2	G	620	              Shigella
  0.00	5	2	S	623	                Shigella flexneri
  0.00	1	0	S1	42897	                  Shigella flexneri 2a
  0.00	1	1	S2	198214	                    Shigella flexneri 2a str. 301
  0.00	1	1	S1	1210044	                  Shigella flexneri S6162
  0.00	1	1	S1	1434172	                  Shigella flexneri 2005184
  0.00	5	5	S	621	                Shigella boydii
  0.00	4	4	S	622	                Shigella dysenteriae
  0.00	4	4	S	624	                Shigella sonnei
  0.00	1	0	S	1776082	                Shigella sp. SF-2015
  0.00	1	1	S1	766141	                  Shigella boydii 5216-82
  0.00	9	0	G	590	              Salmonella
  0.00	9	2	S	28901	                Salmonella enterica
  0.00	6	1	S1	59201	                  Salmonella enterica subsp. enterica
  0.00	2	2	S2	54388	                    Salmonella enterica subsp. enterica serovar Paratyphi A
  0.00	1	1	S2	611	                    Salmonella enterica subsp. enterica serovar Heidelberg
  0.00	1	1	S2	1967647	                    Salmonella enterica subsp. enterica serovar Jukestown
  0.00	1	1	S2	108619	                    Salmonella enterica subsp. enterica serovar Newport
  0.00	1	1	S1	59205	                  Salmonella enterica subsp. houtenae
  0.00	8	1	G	544	              Citrobacter
  0.00	4	1	G1	1344959	                Citrobacter freundii complex
  0.00	1	1	S	57706	                  Citrobacter braakii
  0.00	1	1	S	546	                  Citrobacter freundii
  0.00	1	1	S	67827	                  Citrobacter werkmanii
  0.00	1	1	S	35703	                Citrobacter amalonaticus
  0.00	1	1	S	1563222	                Citrobacter pasteurii
  0.00	1	1	S	67825	                Citrobacter rodentium
  0.00	5	1	G	547	              Enterobacter
  0.00	2	1	G1	354276	                Enterobacter cloacae complex
  0.00	1	0	G2	2302431	                  Enterobacter cloacae complex clade S
  0.00	1	1	S	2364151	                    Enterobacter genomosp. S
  0.00	1	1	S	559104	                Enterobacter sp. 10-1
  0.00	1	1	S	2494702	                Enterobacter huaxiensis
  0.00	1	0	G	2055876	              Metakosakonia
  0.00	1	0	S	1485952	                Metakosakonia massiliensis
  0.00	1	1	S1	1095768	                  Metakosakonia massiliensis JC163
  0.00	1	0	G	1330547	              Kosakonia
  0.00	1	1	S	1005667	                Kosakonia oryziphila
  0.00	1	1	G	1504576	              Pseudocitrobacter
  0.00	1	0	G	1330545	              Lelliottia
  0.00	1	1	S	61646	                Lelliottia amnigena
  0.00	1	0	G	413496	              Cronobacter
  0.00	1	1	S	28141	                Cronobacter sakazakii
  0.00	1	0	F1	191675	              unclassified Enterobacteriaceae
  0.00	1	0	F2	36866	                unclassified Enterobacteriaceae (miscellaneous)
  0.00	1	1	S	2282310	                  Enterobacteriaceae bacterium w6
  0.00	1	0	G	158851	              Trabulsiella
  0.00	1	1	S	379893	                Trabulsiella odontotermitis
  0.00	1	0	G	158483	              Cedecea
  0.00	1	1	S	158822	                Cedecea neteri
  0.00	1	0	G	579	              Kluyvera
  0.00	1	1	S	51288	                Kluyvera ascorbata
  0.00	1	0	G	570	              Klebsiella
