  0.01	1	1	U	0	unclassified
 99.99	9206	35	R	1	root
 99.59	9169	102	R1	131567	  cellular organisms
 98.48	9067	673	D	2	    Bacteria
 65.54	6034	511	P	1224	      Proteobacteria
 55.88	5145	209	C	1236	        Gammaproteobacteria
 42.47	3910	27	O	135614	          Xanthomonadales
 42.16	3882	1339	F	32033	            Xanthomonadaceae
 27.58	2539	1288	G	40323	              Stenotrophomonas
 13.54	1247	28	G1	995085	                Stenotrophomonas maltophilia group
 13.24	1219	1217	S	40324	                  Stenotrophomonas maltophilia
  0.01	1	1	S1	1118157	                    Stenotrophomonas maltophilia RA8
  0.01	1	1	S1	1347912	                    Stenotrophomonas maltophilia stmalt0377
  0.02	2	2	S	2005046	                Stenotrophomonas sp. WZN-1
  0.02	2	2	S	1378088	                Stenotrophomonas sp. CC120222-04
  0.04	4	1	G	338	              Xanthomonas
  0.02	2	2	S	56448	                Xanthomonas arboricola
  0.01	1	1	S	343	                Xanthomonas translucens
  0.01	1	0	F	1775411	            Rhodanobacteraceae
  0.01	1	0	G	999506	              Pseudofulvimonas
  0.01	1	1	S	634155	                Pseudofulvimonas gallinarii
 10.11	931	28	O	91347	          Enterobacterales
  9.79	901	668	F	543	            Enterobacteriaceae
  2.48	228	202	G	561	              Escherichia
  0.23	21	21	S	562	                Escherichia coli
  0.02	2	2	S	564	                Escherichia fergusonii
  0.02	2	2	S	208962	                Escherichia albertii
  0.01	1	1	S	2478976	                Escherichia sp. E1V33
  0.03	3	3	G	570	              Klebsiella
  0.01	1	0	G	1330545	              Lelliottia
  0.01	1	1	S	61646	                Lelliottia amnigena
  0.01	1	1	G	620	              Shigella
  0.02	2	0	F	1903410	            Pectobacteriaceae
  0.02	2	0	G	122277	              Pectobacterium
  0.02	2	2	S	2066479	                Pectobacterium peruviense
  1.02	94	0	O	72274	          Pseudomonadales
  0.98	90	0	F	135621	            Pseudomonadaceae
  0.98	90	83	G	286	              Pseudomonas
  0.05	5	0	G1	136841	                Pseudomonas aeruginosa group
  0.03	3	3	S	300	                  Pseudomonas mendocina
  0.02	2	1	S	287	                  Pseudomonas aeruginosa
  0.01	1	1	S1	1295076	                    Pseudomonas aeruginosa PA45
  0.02	2	2	G1	136843	                Pseudomonas fluorescens group
  0.04	4	1	F	468	            Moraxellaceae
  0.03	3	2	G	469	              Acinetobacter
  0.01	1	0	S	106648	                Acinetobacter bereziniae
  0.01	1	1	S1	981324	                  Acinetobacter bereziniae LMG 1003 = CIP 70.12
  0.01	1	0	C1	118884	          unclassified Gammaproteobacteria
  0.01	1	1	C2	32036	            sulfur-oxidizing symbionts
  4.06	374	59	C	28216	        Betaproteobacteria
  3.41	314	44	O	80840	          Burkholderiales
  2.53	233	117	F	80864	            Comamonadaceae
  0.91	84	49	G	12916	              Acidovorax
  0.12	11	11	S	358220	                Acidovorax sp. KKS102
  0.05	5	5	S	232721	                Acidovorax sp. JS42
  0.02	2	1	S	47920	                Acidovorax delafieldii
  0.01	1	1	S1	573060	                  Acidovorax delafieldii 2AN
  0.02	2	2	S	2219062	                Acidovorax sp. ST3
  0.02	2	2	S	2135634	                Acidovorax sp. 99
  0.02	2	2	S	2035202	                Acidovorax sp. 69
  0.02	2	2	S	1177982	                Acidovorax wautersii
  0.01	1	1	S	1736492	                Acidovorax sp. Root217
  0.01	1	1	S	2135638	                Acidovorax sp. 107
  0.01	1	1	S	2135635	                Acidovorax sp. 100
  0.01	1	1	S	1813946	                Acidovorax sp. GW101-3H11
  0.01	1	1	S	1768795	                Acidovorax sp. CCH12-A4
  0.01	1	1	S	1736508	                Acidovorax sp. Root275
  0.01	1	1	S	343013	                Acidovorax caeni
  0.01	1	1	S	553814	                Acidovorax carolinensis
