  0.02	4	4	U	0	unclassified
 99.98	24733	47	R	1	root
 99.76	24677	285	R1	131567	  cellular organisms
 98.61	24392	1667	D	2	    Bacteria
 64.66	15995	1107	P	1224	      Proteobacteria
 54.47	13475	548	C	1236	        Gammaproteobacteria
 49.45	12232	47	O	135614	          Xanthomonadales
 49.25	12183	4215	F	32033	            Xanthomonadaceae
 32.17	7958	4080	G	40323	              Stenotrophomonas
 15.65	3871	147	G1	995085	                Stenotrophomonas maltophilia group
 15.05	3723	3716	S	40324	                  Stenotrophomonas maltophilia
  0.01	3	3	S1	391008	                    Stenotrophomonas maltophilia R551-3
  0.01	2	2	S1	868597	                    Stenotrophomonas maltophilia JV3
  0.00	1	1	S1	1429851	                    Stenotrophomonas maltophilia 5BA-I-2
  0.00	1	1	S1	1347912	                    Stenotrophomonas maltophilia stmalt0377
  0.00	1	1	S	2072412	                  Stenotrophomonas sp. ZAC14A_NAIMI4_1
  0.01	2	2	S	2005046	                Stenotrophomonas sp. WZN-1
  0.00	1	1	S	216778	                Stenotrophomonas rhizophila
  0.00	1	1	S	1378088	                Stenotrophomonas sp. CC120222-04
  0.00	1	1	S	2183909	                Stenotrophomonas sp. AG209
  0.00	1	1	S	676599	                Stenotrophomonas panacihumi
  0.00	1	1	S	2066958	                Stenotrophomonas sp. VV52
  0.03	8	3	G	338	              Xanthomonas
  0.01	3	3	S	56448	                Xanthomonas arboricola
  0.00	1	1	S	56449	                Xanthomonas bromi
  0.00	1	1	S	1720302	                Xanthomonas massiliensis
  0.01	2	0	G	68	              Lysobacter
  0.00	1	1	S	2303539	                Lysobacter sp. WF-2
  0.00	1	1	S	1604334	                Lysobacter tolerans
  0.01	2	0	F	1775411	            Rhodanobacteraceae
  0.01	2	0	G	265718	              Aquimonas
  0.01	2	2	S	265719	                Aquimonas voraii
  1.75	434	28	O	91347	          Enterobacterales
  1.64	406	374	F	543	            Enterobacteriaceae
  0.09	22	0	G	561	              Escherichia
  0.09	22	21	S	562	                Escherichia coli
  0.00	1	1	S1	868204	                  Escherichia coli DEC14D
  0.04	9	6	G	570	              Klebsiella
  0.01	3	3	S	573	                Klebsiella pneumoniae
  0.00	1	0	G	590	              Salmonella
  0.00	1	0	S	28901	                Salmonella enterica
  0.00	1	0	S1	59201	                  Salmonella enterica subsp. enterica
  0.00	1	1	S2	90371	                    Salmonella enterica subsp. enterica serovar Typhimurium
  1.04	258	0	O	72274	          Pseudomonadales
  0.99	246	2	F	135621	            Pseudomonadaceae
