 39.41	1525	1525	U	0	unclassified
 60.59	2345	13	R	1	root
 60.08	2325	30	R1	131567	  cellular organisms
 54.29	2101	200	D	2	    Bacteria
 35.06	1357	92	P	1224	      Proteobacteria
 14.99	580	16	C	1236	        Gammaproteobacteria
 10.31	399	2	O	91347	          Enterobacterales
 10.08	390	33	F	543	            Enterobacteriaceae
  6.87	266	6	G	570	              Klebsiella
  6.43	249	249	S	548	                Klebsiella aerogenes
  0.28	11	11	S	573	                Klebsiella pneumoniae
  1.11	43	0	G	561	              Escherichia
  1.11	43	42	S	562	                Escherichia coli
  0.03	1	1	S1	244319	                  Escherichia coli O26:H11
  0.96	37	0	G	547	              Enterobacter
  0.96	37	0	G1	354276	                Enterobacter cloacae complex
  0.88	34	34	S	550	                  Enterobacter cloacae
  0.08	3	3	S	158836	                  Enterobacter hormaechei
  0.18	7	1	G	413496	              Cronobacter
  0.13	5	5	S	28141	                Cronobacter sakazakii
  0.03	1	1	S	413503	                Cronobacter malonaticus
  0.08	3	0	G	590	              Salmonella
  0.08	3	0	S	28901	                Salmonella enterica
  0.08	3	0	S1	59201	                  Salmonella enterica subsp. enterica
  0.03	1	1	S2	149539	                    Salmonella enterica subsp. enterica serovar Enteritidis
  0.03	1	1	S2	598	                    Salmonella enterica subsp. enterica serovar Rubislaw
  0.03	1	1	S2	58712	                    Salmonella enterica subsp. enterica serovar Anatum
  0.03	1	0	G	620	              Shigella
  0.03	1	1	S	624	                Shigella sonnei
  0.08	3	0	F	1903414	            Morganellaceae
  0.05	2	0	G	637	              Arsenophonus
  0.03	1	1	S	634113	                Candidatus Arsenophonus lipoptenae
  0.03	1	1	S	2152761	                Arsenophonus endosymbiont of Aleurodicus floccissimus
  0.03	1	0	G	583	              Proteus
  0.03	1	1	S	584	                Proteus mirabilis
  0.05	2	0	F	1903409	            Erwiniaceae
  0.05	2	0	G	551	              Erwinia
  0.03	1	1	S	552	                Erwinia amylovora
  0.03	1	1	S	796334	                Erwinia oleae
  0.05	2	0	F	1903410	            Pectobacteriaceae
  0.03	1	0	G	71655	              Brenneria
  0.03	1	1	S	1109412	                Brenneria goodwinii
  0.03	1	0	G	1082702	              Lonsdalea
  0.03	1	1	S	71657	                Lonsdalea quercina
  2.95	114	0	O	72274	          Pseudomonadales
  2.76	107	0	F	135621	            Pseudomonadaceae
  2.76	107	69	G	286	              Pseudomonas
  0.52	20	2	G1	136841	                Pseudomonas aeruginosa group
  0.28	11	10	S	287	                  Pseudomonas aeruginosa
  0.03	1	1	S1	1402502	                    Pseudomonas aeruginosa BWHPSA002
  0.08	3	2	S	300	                  Pseudomonas mendocina
  0.03	1	1	S1	1001585	                    Pseudomonas mendocina NK-01
  0.05	2	0	G2	627141	                  Pseudomonas nitroreducens/multiresinivorans group
  0.05	2	1	S	46680	                    Pseudomonas nitroreducens
  0.03	1	1	S1	1226994	                      Pseudomonas nitroreducens TX1
  0.05	2	0	G2	1232139	                  Pseudomonas oleovorans/pseudoalcaligenes group
  0.05	2	2	S	301	                    Pseudomonas oleovorans
  0.10	4	4	S	1661046	                Pseudomonas sp. NBRC 111131
  0.05	2	2	S	137658	                Pseudomonas indica
  0.05	2	2	S	404407	                Pseudomonas indoloxydans
  0.05	2	2	S	658457	                Pseudomonas composti
  0.03	1	0	G1	136846	                Pseudomonas stutzeri group
  0.03	1	0	G2	578833	                  Pseudomonas stutzeri subgroup
  0.03	1	1	S	316	                    Pseudomonas stutzeri
  0.03	1	0	G1	136845	                Pseudomonas putida group
  0.03	1	1	S	303	                  Pseudomonas putida
  0.03	1	1	S	1938440	                Pseudomonas sp. T
  0.03	1	1	S	253237	                Pseudomonas sp. phDV1
  0.03	1	1	S	489632	                Pseudomonas chengduensis
  0.03	1	1	S	1002526	                Pseudomonas formosensis
  0.03	1	0	G1	136843	                Pseudomonas fluorescens group
  0.03	1	1	S	294	                  Pseudomonas fluorescens
  0.03	1	1	S	2479853	                Pseudomonas sp. o96-267
  0.18	7	0	F	468	            Moraxellaceae
  0.16	6	1	G	469	              Acinetobacter
  0.05	2	0	G1	909768	                Acinetobacter calcoaceticus/baumannii complex
  0.05	2	2	S	470	                  Acinetobacter baumannii
  0.03	1	1	S	1550715	                Acinetobacter sp. NBRC 110496
  0.03	1	1	S	52133	                Acinetobacter venetianus
  0.03	1	1	S	202952	                Acinetobacter gerneri
  0.03	1	0	G	475	              Moraxella
  0.03	1	1	S	34062	                Moraxella osloensis
  0.80	31	0	O	135614	          Xanthomonadales
  0.75	29	3	F	32033	            Xanthomonadaceae
  0.47	18	9	G	40323	              Stenotrophomonas
  0.23	9	0	G1	995085	                Stenotrophomonas maltophilia group
  0.23	9	9	S	40324	                  Stenotrophomonas maltophilia
  0.08	3	0	G	83618	              Pseudoxanthomonas
  0.05	2	2	S	415229	                Pseudoxanthomonas spadix
  0.03	1	1	S	1855303	                Pseudoxanthomonas sp. CF125
  0.05	2	0	G	68	              Lysobacter
  0.03	1	0	S	84531	                Lysobacter antibioticus
  0.03	1	1	S1	1286308	                  Lysobacter antibioticus HS124
  0.03	1	1	S	69	                Lysobacter enzymogenes
  0.05	2	0	G	490567	              Arenimonas
  0.03	1	0	S	370776	                Arenimonas composti
  0.03	1	1	S1	1121013	                  Arenimonas composti TR7-09 = DSM 18010
  0.03	1	0	S	375061	                Arenimonas donghaensis
  0.03	1	1	S1	1121014	                  Arenimonas donghaensis DSM 18148 = HO3-R19
  0.03	1	1	G	338	              Xanthomonas
  0.05	2	0	F	1775411	            Rhodanobacteraceae
  0.03	1	0	G	231454	              Dyella
  0.03	1	1	S	2202154	                Dyella sp. C9
  0.03	1	0	G	242605	              Luteibacter
