100.00	33599	0	R	1	root
100.00	33599	10	R1	131567	  cellular organisms
 99.97	33589	5699	D	2	    Bacteria
 67.96	22834	112	D1	1783272	      Terrabacteria group
 63.49	21331	7	P	201174	        Actinobacteria
 63.30	21269	41	C	1760	          Actinobacteria
 61.15	20546	0	O	85004	            Bifidobacteriales
 61.15	20546	44	F	31953	              Bifidobacteriaceae
 60.96	20482	443	G	1678	                Bifidobacterium
 58.23	19565	1	S	28025	                  Bifidobacterium animalis
 58.11	19526	19526	S1	302912	                    Bifidobacterium animalis subsp. animalis
  0.11	38	0	S1	302911	                    Bifidobacterium animalis subsp. lactis
  0.11	38	38	S2	1316911	                      Bifidobacterium animalis subsp. lactis KLDS2.0603
  0.32	109	109	S	1765219	                  Bifidobacterium eulemuris
  0.31	103	0	S	471511	                  Bifidobacterium bombi
  0.31	103	103	S1	1341695	                    Bifidobacterium bombi DSM 19703
  0.20	68	18	S	216816	                  Bifidobacterium longum
  0.15	50	50	S1	1679	                    Bifidobacterium longum subsp. longum
  0.11	36	8	S	1680	                  Bifidobacterium adolescentis
  0.06	20	20	S1	411481	                    Bifidobacterium adolescentis L2-32
  0.02	8	8	S1	367928	                    Bifidobacterium adolescentis ATCC 15703
  0.06	21	21	S	2493120	                  Bifidobacterium aemilianum
  0.05	18	18	S	2306972	                  Bifidobacterium sp. 2020B
  0.05	18	18	S	33905	                  Bifidobacterium thermophilum
  0.05	16	16	S	1691	                  Bifidobacterium indicum
  0.04	13	13	S	1692	                  Bifidobacterium magnum
  0.03	10	10	S	78346	                  Bifidobacterium ruminantium
  0.03	10	10	S	77635	                  Bifidobacterium subtile
  0.02	8	8	S	2306975	                  Bifidobacterium sp. 2034B
  0.02	8	8	S	1630173	                  Bifidobacterium catulorum
  0.02	7	7	S	2493119	                  Bifidobacterium xylocopae
  0.01	5	5	S	1630172	                  Bifidobacterium hapali
  0.01	5	0	S	1694	                  Bifidobacterium pseudolongum
  0.01	5	5	S1	1690	                    Bifidobacterium pseudolongum subsp. globosum
  0.01	4	4	S	1505727	                  Bifidobacterium commune
  0.01	4	4	S	78345	                  Bifidobacterium merycicum
  0.01	4	0	S	630129	                  Bifidobacterium kashiwanohense
  0.01	4	4	S1	1447716	                    Bifidobacterium kashiwanohense PV20-2
  0.01	2	0	S	762210	                  Bifidobacterium saguini
  0.01	2	2	S1	1437607	                    Bifidobacterium saguini DSM 23967
  0.01	2	2	S	1653207	                  Bifidobacterium aquikefiri
  0.01	2	2	S	518643	                  Bifidobacterium mongoliense
  0.00	1	0	S	28026	                  Bifidobacterium pseudocatenulatum
  0.00	1	1	S1	547043	                    Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505
  0.03	11	11	G	1302778	                Pseudoscardovia
  0.02	8	0	G	240233	                Aeriscardovia
  0.02	8	8	S	218139	                  Aeriscardovia aeriphila
  0.00	1	1	G	2701	                Gardnerella
  1.24	416	149	O	85007	            Corynebacteriales
  0.35	119	0	O1	697024	              unclassified Corynebacteriales
  0.35	119	0	G	1847725	                Lawsonella
  0.35	119	119	S	1528099	                  Lawsonella clevelandensis
  0.34	114	0	F	1653	              Corynebacteriaceae
  0.34	114	14	G	1716	                Corynebacterium
  0.17	58	0	S	161889	                  Corynebacterium lipophiloflavum
  0.17	58	58	S1	525263	                    Corynebacterium lipophiloflavum DSM 44291
  0.05	17	17	S	1718	                  Corynebacterium glutamicum
  0.02	6	6	S	1717	                  Corynebacterium diphtheriae
  0.01	3	0	S	441501	                  Corynebacterium massiliense
  0.01	3	3	S1	1121364	                    Corynebacterium massiliense DSM 45435
  0.01	3	3	S	161895	                  Corynebacterium phocae
  0.01	3	3	S	571915	                  Corynebacterium mustelae
  0.01	2	2	S	108486	                  Corynebacterium falsenii
  0.01	2	2	S	35755	                  Corynebacterium kutscheri
  0.00	1	1	S	2080750	                  Corynebacterium sp. Marseille-P4329
  0.00	1	0	S	61592	                  Corynebacterium durum
  0.00	1	1	S1	1035195	                    Corynebacterium durum F0235
  0.00	1	1	S	65058	                  Corynebacterium ulcerans
  0.00	1	0	S	1223514	                  Corynebacterium humireducens
  0.00	1	1	S1	1223515	                    Corynebacterium humireducens NBRC 106098 = DSM 45392
  0.00	1	1	S	187491	                  Corynebacterium glaucum
  0.00	1	1	S	43765	                  Corynebacterium amycolatum
  0.09	30	0	F	1762	              Mycobacteriaceae
  0.05	16	0	G	1866885	                Mycolicibacterium
  0.04	12	12	S	59813	                  Mycolicibacterium novocastrense
  0.01	4	4	S	39693	                  Mycolicibacterium porcinum
  0.04	12	0	G	1763	                Mycobacterium
  0.03	10	0	G1	77643	                  Mycobacterium tuberculosis complex
  0.03	10	10	S	1773	                    Mycobacterium tuberculosis
  0.01	2	0	G1	120793	                  Mycobacterium avium complex (MAC)
  0.01	2	2	S	64667	                    Mycobacterium lepraemurium
  0.01	2	2	G	697025	                Hoyosella
  0.01	2	0	F	85025	              Nocardiaceae
  0.01	2	0	G	1827	                Rhodococcus
  0.01	2	2	S	1017319	                  Rhodococcus sp. Eu-32
  0.01	2	0	F	85029	              Dietziaceae
  0.01	2	0	G	37914	                Dietzia
  0.01	2	2	S	499555	                  Dietzia timorensis
  0.26	87	10	O	85006	            Micrococcales
  0.10	32	30	F	85023	              Microbacteriaceae
  0.00	1	1	G	255204	                Pseudoclavibacter
  0.00	1	0	G	46352	                Agrococcus
  0.00	1	1	S	153730	                  Agrococcus baldri
  0.07	24	0	F	85019	              Brevibacteriaceae
  0.07	24	24	G	1696	                Brevibacterium
  0.02	6	0	F	85020	              Dermabacteraceae
  0.01	4	0	G	1161125	                Helcobacillus
  0.01	4	4	S	521392	                  Helcobacillus massiliensis
  0.01	2	0	G	43668	                Brachybacterium
  0.00	1	1	S	2069310	                  Brachybacterium sp. UMB0905
  0.00	1	1	S	2017485	                  Brachybacterium sp. VR2415
  0.01	5	0	F	1042322	              Demequinaceae
  0.01	5	5	G	577469	                Demequina
  0.01	4	0	F	85016	              Cellulomonadaceae
  0.01	4	0	G	1707	                Cellulomonas
  0.01	4	4	S	1689271	                  Cellulomonas timonensis
  0.01	2	0	F	1268	              Micrococcaceae
  0.00	1	0	G	1663	                Arthrobacter
  0.00	1	1	S	2486855	                  Arthrobacter sp. LAM7117
  0.00	1	0	G	57493	                Kocuria
  0.00	1	1	S	446860	                  Kocuria flava
  0.01	2	1	F	145357	              Dermacoccaceae
  0.00	1	0	G	1096776	                Flexivirga
  0.00	1	1	S	2294115	                  Flexivirga sp. BO-16
  0.00	1	0	F	85021	              Intrasporangiaceae
