  0.00	1	1	U	0	unclassified
100.00	39652	0	R	1	root
100.00	39652	48	R1	131567	  cellular organisms
 99.35	39394	7660	D	2	    Bacteria
 63.99	25373	15167	P	1224	      Proteobacteria
 15.17	6014	363	C	1236	        Gammaproteobacteria
  6.50	2578	0	O	72274	          Pseudomonadales
  6.32	2507	8	F	468	            Moraxellaceae
  6.26	2482	2227	G	469	              Acinetobacter
  0.34	135	0	G1	909768	                Acinetobacter calcoaceticus/baumannii complex
  0.25	100	25	S	470	                  Acinetobacter baumannii
  0.04	17	17	S1	1311145	                    Acinetobacter baumannii 45052_5
  0.03	11	11	S1	1311046	                    Acinetobacter baumannii 25878_2
  0.02	8	8	S1	1310596	                    Acinetobacter baumannii 1075025
  0.02	7	7	S1	1310774	                    Acinetobacter baumannii 1232509
  0.02	6	6	S1	1310733	                    Acinetobacter baumannii 1195185_11
  0.02	6	6	S1	1310628	                    Acinetobacter baumannii 1267820
  0.01	5	5	S1	1224141	                    Acinetobacter baumannii ZWS1219
  0.01	5	5	S1	1310573	                    Acinetobacter baumannii 18689
  0.01	4	4	S1	1310617	                    Acinetobacter baumannii 1406750
  0.01	2	2	S1	1310902	                    Acinetobacter baumannii 45002_8
  0.00	1	1	S1	1096997	                    Acinetobacter baumannii BJAB0868
  0.00	1	1	S1	1398965	                    Acinetobacter baumannii UH2107
  0.00	1	1	S1	1310560	                    Acinetobacter baumannii 564012
  0.00	1	1	S1	1310850	                    Acinetobacter baumannii 24812_6
  0.04	14	2	S	48296	                  Acinetobacter pittii
  0.03	12	12	S1	871585	                    Acinetobacter pittii PHEA-2
  0.03	12	12	S	1310639	                  Acinetobacter sp. 272263
  0.02	6	6	S	1310800	                  Acinetobacter sp. 1000160
  0.01	3	3	S	1310651	                  Acinetobacter sp. 230853
  0.06	23	23	S	756892	                Acinetobacter indicus
  0.05	18	0	S	29430	                Acinetobacter haemolyticus
  0.05	18	18	S1	1217986	                  Acinetobacter haemolyticus NIPH 261
  0.04	16	9	S	40215	                Acinetobacter junii
  0.02	7	7	S1	1217664	                  Acinetobacter junii CIP 64.5
  0.04	14	13	S	40214	                Acinetobacter johnsonii
  0.00	1	1	S1	1217663	                  Acinetobacter johnsonii CIP 64.6
  0.04	14	14	S	281375	                Acinetobacter marinus
  0.03	10	0	S	52133	                Acinetobacter venetianus
  0.03	10	10	S1	1197884	                  Acinetobacter venetianus VE-C3
  0.02	7	0	S	108981	                Acinetobacter schindleri
  0.02	7	7	S1	1217675	                  Acinetobacter schindleri NIPH 900
  0.02	6	6	S	1217694	                Acinetobacter sp. CIP 64.2
  0.01	4	0	S	40216	                Acinetobacter radioresistens
  0.01	4	4	S1	903900	                  Acinetobacter radioresistens WC-A-157
  0.01	3	3	S	40373	                Acinetobacter sp. CIP-A165
  0.01	2	2	S	2004644	                Acinetobacter sp. WCHA45
  0.00	1	1	S	2006115	                Acinetobacter piscicola
  0.00	1	1	S	1775558	                Acinetobacter sp. CFCC 11171
