  0.00	2	2	U	0	unclassified
100.00	71011	0	R	1	root
100.00	71011	4353	R1	131567	  cellular organisms
 93.83	66635	8011	D	2	    Bacteria
 49.93	35456	11318	P	1224	      Proteobacteria
 21.75	15445	545	C	1236	        Gammaproteobacteria
 14.78	10496	37	O	91347	          Enterobacterales
 14.52	10313	145	F	543	            Enterobacteriaceae
  8.46	6005	0	G	590	              Salmonella
  8.46	6005	0	S	28901	                Salmonella enterica
  8.46	6005	5956	S1	59201	                  Salmonella enterica subsp. enterica
  0.02	17	17	S2	90371	                    Salmonella enterica subsp. enterica serovar Typhimurium
  0.02	11	11	S2	340190	                    Salmonella enterica subsp. enterica serovar Schwarzengrund
  0.01	8	8	S2	192954	                    Salmonella enterica subsp. enterica serovar Mbandaka
  0.01	8	8	S2	149385	                    Salmonella enterica subsp. enterica serovar Hadar
  0.00	2	0	S2	46626	                    Salmonella enterica subsp. enterica serovar Give
  0.00	2	2	S3	1410932	                      Salmonella enterica subsp. enterica serovar Give var. 15 str. CFSAN004343
  0.00	1	1	S2	192955	                    Salmonella enterica subsp. enterica serovar Kentucky
  0.00	1	1	S2	57741	                    Salmonella enterica subsp. enterica serovar Blockley
  0.00	1	0	S2	1242084	                    Salmonella enterica subsp. enterica serovar Krefeld
  0.00	1	1	S3	1242106	                      Salmonella enterica subsp. enterica serovar Krefeld str. SA20030536
  3.18	2258	130	G	413496	              Cronobacter
  1.72	1224	1224	S	28141	                Cronobacter sakazakii
  0.65	462	462	S	413497	                Cronobacter dublinensis
  0.32	225	225	S	413502	                Cronobacter turicensis
  0.30	216	216	S	413503	                Cronobacter malonaticus
  0.00	1	0	S	535744	                Cronobacter universalis
  0.00	1	1	S1	1074000	                  Cronobacter universalis NCTC 9529
  2.30	1631	0	G	561	              Escherichia
  2.30	1631	1563	S	562	                Escherichia coli
  0.02	11	11	S1	331112	                  Escherichia coli HS
  0.02	11	11	S1	869680	                  Escherichia coli 93.0624
  0.01	6	6	S1	1444061	                  Escherichia coli 6-175-07_S1_C1
  0.01	5	5	S1	244319	                  Escherichia coli O26:H11
  0.01	5	5	S1	1444071	                  Escherichia coli 2-316-03_S1_C2
