  0.02	2	2	U	0	unclassified
 99.98	12972	0	R	1	root
 99.98	12972	43	R1	131567	  cellular organisms
 98.34	12758	5967	D	2	    Bacteria
 29.06	3770	1235	P	1224	      Proteobacteria
  9.66	1253	19	C	28211	        Alphaproteobacteria
  8.00	1038	0	O	204457	          Sphingomonadales
  7.99	1036	7	F	41297	            Sphingomonadaceae
  7.87	1021	975	G	13687	              Sphingomonas
  0.21	27	27	S	1706000	                'Sphingomonas ginsengisoli' Hoang et al. 2012
  0.04	5	5	S	1550073	                Sphingomonas sp. 37zxx
  0.03	4	4	S	1888892	                Sphingomonas turrisvirgatae
  0.02	3	3	S	1985172	                Sphingomonas sp. IBVSS2
  0.02	2	2	S	1736345	                Sphingomonas sp. Leaf343
  0.02	2	2	S	2315330	                Sphingomonas sp. HMF7854
  0.02	2	2	S	1166337	                Sphingomonas jatrophae
  0.01	1	1	S	93064	                Sphingomonas koreensis
  0.03	4	0	G	150203	              Blastomonas
  0.03	4	4	S	2217673	                Blastomonas sp. UPD001
  0.01	1	0	G	541	              Zymomonas
  0.01	1	1	S	542	                Zymomonas mobilis
  0.01	1	0	G	165695	              Sphingobium
  0.01	1	1	S	627192	                Sphingobium sp. SYK-6
  0.01	1	1	G	165697	              Sphingopyxis
  0.01	1	0	G	1960290	              Pacificimonas
  0.01	1	1	S	1234595	                Pacificimonas flava
  0.02	2	2	F	335929	            Erythrobacteraceae
  1.06	137	33	O	356	          Rhizobiales
  0.22	28	0	F	118882	            Brucellaceae
  0.20	26	0	G	234	              Brucella
  0.14	18	18	S	235	                Brucella abortus
  0.04	5	0	S	29459	                Brucella melitensis
  0.04	5	0	S1	645169	                  Brucella melitensis bv. 2
  0.04	5	5	S2	520465	                    Brucella melitensis bv. 2 str. 63/9
  0.02	3	0	S	29461	                Brucella suis
  0.02	3	3	S1	1170703	                  Brucella suis 01-5744
  0.02	2	0	G	528	              Ochrobactrum
  0.02	2	0	S	94625	                Ochrobactrum intermedium
  0.02	2	2	S1	1337887	                  Ochrobactrum intermedium 229E
  0.14	18	6	F	41294	            Bradyrhizobiaceae
  0.08	10	0	G	1033	              Afipia
  0.08	10	10	S	1736436	                Afipia sp. Root123D2
  0.01	1	0	G	911	              Nitrobacter
  0.01	1	0	S	912	                Nitrobacter hamburgensis
