  0.01	4	4	U	0	unclassified
 99.99	48653	0	R	1	root
 99.99	48653	1487	R1	131567	  cellular organisms
 96.93	47165	11049	D	2	    Bacteria
 72.05	35059	20030	P	1224	      Proteobacteria
 16.60	8079	126	C	1236	        Gammaproteobacteria
  8.02	3904	1	O	135614	          Xanthomonadales
  8.00	3894	19	F	32033	            Xanthomonadaceae
  7.82	3807	3638	G	40323	              Stenotrophomonas
  0.26	126	0	G1	995085	                Stenotrophomonas maltophilia group
  0.26	125	109	S	40324	                  Stenotrophomonas maltophilia
  0.03	16	16	S1	1163399	                    Stenotrophomonas maltophilia D457
  0.00	1	1	S	2072414	                  Stenotrophomonas sp. ESTM1D_MKCIP4_1
  0.07	33	33	S	1915389	                Stenotrophomonas sp. KAs 5-3
  0.02	10	10	S	336566	                Stenotrophomonas ginsengisoli
  0.10	49	0	G	2370	              Xylella
  0.10	49	49	S	2371	                Xylella fastidiosa
  0.03	13	0	G	68	              Lysobacter
  0.03	13	0	S	435897	                Lysobacter capsici
  0.03	13	13	S1	1444315	                  Lysobacter capsici AZ78
  0.01	4	0	G	338	              Xanthomonas
  0.01	3	3	S	56448	                Xanthomonas arboricola
  0.00	1	1	S	56460	                Xanthomonas vesicatoria
  0.00	2	2	G	83618	              Pseudoxanthomonas
  0.02	9	0	F	1775411	            Rhodanobacteraceae
  0.01	7	0	G	886360	              Rudaea
  0.01	7	0	S	540746	                Rudaea cellulosilytica
  0.01	7	7	S1	1123073	                  Rudaea cellulosilytica DSM 22992
  0.00	1	0	G	231454	              Dyella
  0.00	1	1	S	1927959	                Dyella sp. 4M-K27
  0.00	1	0	G	323413	              Dokdonella
  0.00	1	1	S	578942	                Dokdonella immobilis
  6.14	2988	54	O	91347	          Enterobacterales
  5.81	2828	70	F	543	            Enterobacteriaceae
  3.70	1798	239	G	413496	              Cronobacter
  1.34	650	650	S	28141	                Cronobacter sakazakii
  0.81	394	394	S	413497	                Cronobacter dublinensis
  0.59	285	285	S	413502	                Cronobacter turicensis
  0.47	230	230	S	413503	                Cronobacter malonaticus
  1.21	589	0	G	590	              Salmonella
  1.21	589	1	S	28901	                Salmonella enterica
  1.21	588	570	S1	59201	                  Salmonella enterica subsp. enterica
  0.03	13	13	S2	90371	                    Salmonella enterica subsp. enterica serovar Typhimurium
  0.01	5	5	S2	340190	                    Salmonella enterica subsp. enterica serovar Schwarzengrund
  0.35	170	0	G	570	              Klebsiella
  0.33	161	28	S	573	                Klebsiella pneumoniae
  0.27	133	133	S1	72407	                  Klebsiella pneumoniae subsp. pneumoniae
  0.02	9	8	S	548	                Klebsiella aerogenes
  0.00	1	1	S1	935296	                  Klebsiella aerogenes EA1509E
  0.32	154	0	G	561	              Escherichia
  0.32	154	134	S	562	                Escherichia coli
  0.02	9	9	S1	869680	                  Escherichia coli 93.0624
  0.01	5	5	S1	1280982	                  Escherichia coli HVH 31 (4-2602156)
  0.00	2	2	S1	868206	                  Escherichia coli DEC15A
  0.00	2	2	S1	1444194	                  Escherichia coli 3-373-03_S3_C3
  0.00	1	1	S1	1281087	                  Escherichia coli HVH 154 (4-5636698)
  0.00	1	1	S1	331112	                  Escherichia coli HS
  0.07	34	0	G	547	              Enterobacter
  0.07	33	0	G1	354276	                Enterobacter cloacae complex
  0.03	13	13	S	550	                  Enterobacter cloacae
  0.02	12	0	S	158836	                  Enterobacter hormaechei
  0.02	12	12	S1	1296536	                    Enterobacter hormaechei subsp. xiangfangensis
  0.01	7	7	S	2511993	                  Enterobacter cloacae complex sp. 2DZ2F20B
  0.00	1	1	S	2511984	                  Enterobacter cloacae complex sp. 2DZ2F2B
  0.00	1	1	S	881260	                Enterobacter bugandensis
  0.02	12	0	G	620	              Shigella
  0.02	11	0	S	1776082	                Shigella sp. SF-2015
  0.02	11	11	S1	766141	                  Shigella boydii 5216-82
  0.00	1	1	S	623	                Shigella flexneri
  0.00	1	0	F1	191675	              unclassified Enterobacteriaceae
  0.00	1	0	F2	36866	                unclassified Enterobacteriaceae (miscellaneous)
  0.00	1	1	S	1593232	                  Enterobacteriaceae bacterium ATCC 29904
  0.16	80	0	F	1903410	            Pectobacteriaceae
  0.15	73	0	G	122277	              Pectobacterium
  0.15	72	72	S	554	                Pectobacterium carotovorum
  0.00	1	1	S	1905730	                Pectobacterium parmentieri
  0.01	7	0	G	84565	              Sodalis
  0.01	7	0	S	1486991	                Candidatus Sodalis pierantonius
  0.01	7	7	S1	2342	                  Candidatus Sodalis pierantonius str. SOPE
  0.05	22	0	F	1903411	            Yersiniaceae
  0.04	19	0	G	613	              Serratia
  0.04	19	19	S	615	                Serratia marcescens
  0.00	2	0	G	629	              Yersinia
  0.00	1	0	G1	1649845	                Yersinia pseudotuberculosis complex
  0.00	1	0	S	632	                  Yersinia pestis
  0.00	1	0	S1	385964	                    Yersinia pestis subsp. pestis
  0.00	1	0	S2	1234661	                      Yersinia pestis subsp. pestis bv. Orientalis
  0.00	1	1	S3	404214	                        Yersinia pestis biovar Orientalis str. F1991016
  0.00	1	1	S	630	                Yersinia enterocolitica
  0.00	1	0	G	34037	              Rahnella
  0.00	1	1	S	34038	                Rahnella aquatilis
  0.01	4	0	F	1903414	            Morganellaceae
  0.01	3	0	G	581	              Morganella
  0.01	3	3	S	582	                Morganella morganii
  0.00	1	0	G	637	              Arsenophonus
  0.00	1	0	S	536059	                Arsenophonus endosymbiont of Bemisia tabaci
  0.00	1	1	S1	1868623	                  Arsenophonus endosymbiont of Bemisia tabaci Asia II 3
  0.70	343	0	O	135624	          Aeromonadales
  0.70	342	0	F	84642	            Aeromonadaceae
  0.70	342	0	G	642	              Aeromonas
  0.70	339	0	S	645	                Aeromonas salmonicida
  0.70	339	0	S1	29491	                  Aeromonas salmonicida subsp. salmonicida
  0.70	339	339	S2	1076135	                    Aeromonas salmonicida subsp. salmonicida 01-B526
  0.01	3	3	S	654	                Aeromonas veronii
  0.00	1	0	F	83763	            Succinivibrionaceae
  0.00	1	0	F1	758827	              unclassified Succinivibrionaceae
  0.00	1	1	S	758828	                Succinivibrionaceae bacterium WG-1
  0.63	305	0	O	135619	          Oceanospirillales
  0.61	299	0	F	28256	            Halomonadaceae
  0.61	297	0	G	404432	              Salinicola
  0.61	297	297	S	1928762	                Salinicola sp. MH3R3-1
  0.00	1	1	G	2745	              Halomonas
  0.00	1	0	F1	114403	              Zymobacter group
  0.00	1	0	G	114185	                Candidatus Carsonella
  0.00	1	1	S	114186	                  Candidatus Carsonella ruddii
  0.00	2	0	F	224372	            Alcanivoracaceae
  0.00	1	1	G	59753	              Alcanivorax
  0.00	1	0	G	863253	              Marinicella
  0.00	1	1	S	1792834	                Marinicella sediminis
  0.00	1	0	F	135620	            Oceanospirillaceae
  0.00	1	1	G	48075	              Marinobacterium
  0.00	1	0	O1	376625	            unclassified Oceanospirillales
  0.00	1	0	G	1861843	              Terasakiispira
  0.00	1	1	S	197479	                Terasakiispira papahanaumokuakeensis
  0.00	1	0	F	1920240	            Kangiellaceae
  0.00	1	1	G	261963	              Kangiella
  0.00	1	0	F	2066474	            Endozoicomonadaceae
  0.00	1	0	G	305899	              Endozoicomonas
  0.00	1	1	S	1698521	                Endozoicomonas ascidiicola
  0.25	123	0	O	135625	          Pasteurellales
  0.25	123	3	F	712	            Pasteurellaceae
  0.24	117	0	G	724	              Haemophilus
  0.24	117	112	S	727	                Haemophilus influenzae
  0.01	3	3	S1	521004	                  Haemophilus influenzae 6P18H1
  0.00	2	2	S1	375177	                  Haemophilus influenzae 3655
  0.00	1	0	G	745	              Pasteurella
  0.00	1	0	S	747	                Pasteurella multocida
  0.00	1	1	S1	1304890	                  Pasteurella multocida OH1905
  0.00	1	0	G	713	              Actinobacillus
  0.00	1	0	S	715	                Actinobacillus pleuropneumoniae
  0.00	1	0	S1	44294	                  Actinobacillus pleuropneumoniae serovar 5
  0.00	1	1	S2	416269	                    Actinobacillus pleuropneumoniae serovar 5b str. L20
  0.00	1	0	G	75984	              Mannheimia
  0.00	1	1	S	85404	                Mannheimia varigena
  0.23	111	0	O	135623	          Vibrionales
  0.23	111	0	F	641	            Vibrionaceae
  0.21	103	2	G	662	              Vibrio
  0.17	83	0	G1	717610	                Vibrio harveyi group
  0.13	63	57	S	670	                  Vibrio parahaemolyticus
  0.01	6	6	S1	1238209	                    Vibrio parahaemolyticus VP232
  0.03	14	14	S	680	                  Vibrio campbellii
  0.01	6	6	S	190895	                  Vibrio rotiferianus
  0.02	10	10	S	29497	                Vibrio splendidus
  0.01	5	5	S	1638949	                Vibrio sp. ECSMB14106
  0.00	2	2	S	666	                Vibrio cholerae
  0.00	1	1	S	1616781	                Vibrio sp. S234-5
  0.02	8	0	G	657	              Photobacterium
  0.02	8	0	S	1295392	                Photobacterium gaetbulicola
  0.02	8	8	S1	658445	                  Photobacterium gaetbulicola Gung47
  0.19	91	0	O	72274	          Pseudomonadales
  0.17	84	0	F	135621	            Pseudomonadaceae
  0.17	84	0	G	286	              Pseudomonas
  0.10	47	47	S	2032629	                Pseudomonas sp. WN033
  0.03	14	0	G1	136841	                Pseudomonas aeruginosa group
  0.03	14	12	S	287	                  Pseudomonas aeruginosa
  0.00	2	2	S1	1441459	                    Pseudomonas aeruginosa C2773C
  0.02	9	9	S	243924	                Pseudomonas lutea
  0.01	7	7	S	1302376	                Candidatus Pseudomonas adelgestsugas
  0.01	4	0	G1	136843	                Pseudomonas fluorescens group
  0.01	4	4	S	380021	                  Pseudomonas protegens
  0.01	3	3	S	425504	                Pseudomonas guineae
  0.01	7	0	F	468	            Moraxellaceae
  0.01	7	0	G	469	              Acinetobacter
