  0.00	14	14	U	0	unclassified
100.00	334876	0	R	1	root
100.00	334876	1367	D	3	  Bacteria
 48.81	163452	70	P	2375	    Proteobacteria
 41.32	138382	1952	C	3303	      Gammaproteobacteria
 38.22	127988	352	O	3709	        Pseudomonadales
 37.37	125140	3700	F	3710	          Moraxellaceae
 36.02	120637	120637	G	3711	            Acinetobacter
  0.16	549	549	G	3716	            Psychrobacter
  0.03	107	107	G	3713	            Enhydrobacter
  0.02	75	75	G	3712	            Alkanindiges
  0.02	52	52	G	3714	            Moraxella
  0.00	7	7	G	14681	            [Agitococcus] lubricus group
  0.00	7	7	G	26803	            Cavicella
  0.00	6	6	G	3717	            uncultured
  0.75	2496	31	F	3718	          Pseudomonadaceae
  0.73	2448	2448	G	3723	            Pseudomonas
  0.00	14	14	G	14683	            Thiopseudomonas
  0.00	2	2	G	3721	            Azotobacter
  0.00	1	1	G	14682	            Oblitimonas
  1.05	3525	5	O	3786	        Xanthomonadales
  0.87	2915	25	F	26864	          Rhodanobacteraceae
  0.77	2569	2569	G	26880	            uncultured
  0.09	306	306	G	26877	            Rhodanobacter
  0.00	4	4	G	26870	            Frateuria
  0.00	4	4	G	26876	            Pseudofulvimonas
  0.00	3	3	G	26878	            Rudaea
  0.00	2	2	G	46583	            Ahniella
  0.00	2	2	G	26872	            Luteibacter
  0.18	605	84	F	3799	          Xanthomonadaceae
  0.15	491	491	G	3818	            Stenotrophomonas
  0.00	12	12	G	3813	            Pseudoxanthomonas
  0.00	7	7	G	3809	            Lysobacter
  0.00	3	3	G	3801	            Arenimonas
  0.00	3	3	G	3822	            Xanthomonas
  0.00	3	3	G	14689	            Vulcaniibacterium
  0.00	1	1	G	3808	            Luteimonas
  0.00	1	1	G	3820	            Thermomonas
  0.65	2165	12	O	46187	        Burkholderiales
  0.62	2071	351	F	46259	          Comamonadaceae
  0.45	1505	1505	G	46269	            Comamonas
  0.02	64	64	G	46272	            Delftia
  0.01	26	26	G	46273	            Diaphorobacter
  0.00	16	16	G	46315	            uncultured
  0.00	16	16	G	46260	            Acidovorax
  0.00	16	16	G	46296	            Ramlibacter
  0.00	10	10	G	46298	            Rhodoferax
  0.00	7	7	G	46309	            Variovorax
  0.00	7	7	G	46262	            Aquabacterium
  0.00	6	6	G	46274	            Extensimonas
  0.00	5	5	G	46292	            Polaromonas
  0.00	5	5	G	46290	            Pelomonas
  0.00	4	4	G	46271	            Curvibacter
  0.00	4	4	G	46285	            Malikia
  0.00	3	3	G	46303	            Simplicispira
  0.00	3	3	G	46306	            Tepidimonas
  0.00	3	3	G	46288	            Ottowia
  0.00	3	3	G	46278	            Ideonella
  0.00	3	3	G	46268	            Candidatus Symbiobacter
  0.00	2	2	G	46300	            Roseateles
  0.00	2	2	G	46282	            Leptothrix
  0.00	2	2	G	46295	            RS62 marine group
  0.00	2	2	G	46276	            Hydrogenophaga
  0.00	1	1	G	46289	            Paucibacter
  0.00	1	1	G	46265	            Brachymonas
  0.00	1	1	G	46304	            Sphaerotilus
  0.00	1	1	G	46307	            Thiomonas
  0.00	1	1	G	46287	            Mitsuaria
  0.00	1	1	G	46261	            Alicycliphilus
  0.01	39	0	F	46375	          Oxalobacteraceae
  0.01	35	35	G	46381	            Candidatus Zinderia
  0.00	3	3	G	46387	            Janthinobacterium
  0.00	1	1	G	46388	            Massilia
  0.00	11	3	F	46348	          Neisseriaceae
  0.00	3	3	G	46354	            Neisseria
  0.00	3	3	G	46360	            uncultured
  0.00	2	2	G	46351	            Conchiformibius
  0.00	9	0	F	46361	          Nitrosomonadaceae
  0.00	4	4	G	46368	            Nitrosomonas
  0.00	4	4	G	46372	            mle1-7
  0.00	1	1	G	46369	            Nitrosospira
  0.00	5	0	F	46403	          Rhodocyclaceae
  0.00	3	3	G	46425	            Thauera
  0.00	1	1	G	46429	            uncultured
  0.00	1	1	G	46404	            Azoarcus
  0.00	4	0	F	46251	          Chromobacteriaceae
  0.00	4	4	G	46253	            Chromobacterium
  0.00	4	1	F	46220	          Burkholderiaceae
  0.00	1	1	G	46221	            Burkholderia-Caballeronia-Paraburkholderia
  0.00	1	1	G	46223	            Candidatus Tremblaya
  0.00	1	1	G	46225	            Lautropia
  0.00	4	4	F	46219	          B1-7BS
  0.00	1	0	F	46436	          Sutterellaceae
  0.00	1	1	G	46438	            Parasutterella
  0.00	1	0	F	46248	          Chitinimonadaceae
  0.00	1	1	G	46250	            Chitinivorax
  0.00	1	0	F	46431	          Sulfuricellaceae
  0.00	1	1	G	46434	            Sulfuriferula
  0.00	1	1	F	46430	          SC-I-84
  0.00	1	0	F	46334	          Leeiaceae
  0.00	1	1	G	46335	            Leeia
  0.00	1	1	F	46189	          Alcaligenaceae
  0.59	1992	1036	O	46449	        Enterobacterales
  0.20	661	138	F	46454	          Enterobacteriaceae
  0.07	222	222	G	46462	            Enterobacter
  0.04	124	124	G	46465	            Klebsiella
  0.03	109	109	G	46463	            Escherichia-Shigella
  0.01	41	41	G	46459	            Citrobacter
  0.00	8	8	G	46460	            Cronobacter
  0.00	4	4	G	46474	            Salmonella
  0.00	4	4	G	46468	            Lelliottia
  0.00	3	3	G	46466	            Kluyvera
  0.00	2	2	G	46461	            Enterobacillus
  0.00	2	2	G	46464	            Franconibacter
  0.00	2	2	G	46475	            Shimwellia
  0.00	1	1	G	46458	            Cedecea
  0.00	1	1	G	46467	            Kosakonia
  0.05	160	5	F	46493	          Morganellaceae
  0.03	113	113	G	46508	            Candidatus Purcelliella
  0.00	8	8	G	46519	            Proteus
  0.00	8	8	G	46517	            Morganella
  0.00	6	6	G	46509	            Candidatus Regiella
  0.00	5	5	G	46523	            endosymbionts
  0.00	5	5	G	46513	            Candidatus Westeberhardia
  0.00	5	5	G	46520	            Providencia
  0.00	2	2	G	46499	            Candidatus Blochmannia
  0.00	2	2	G	46501	            Candidatus Ecksteinia
  0.00	1	1	G	46494	            Arsenophonus
  0.03	100	2	F	46478	          Erwiniaceae
  0.03	95	95	G	46483	            Pantoea
  0.00	2	2	G	46480	            Erwinia
  0.00	1	1	G	46479	            Candidatus Stammerula
  0.01	26	2	F	46536	          Yersiniaceae
  0.01	23	23	G	46541	            Serratia
  0.00	1	1	G	46539	            Rahnella1
  0.00	5	0	F	46525	          Pectobacteriaceae
  0.00	4	4	G	46531	            Sodalis
  0.00	1	1	G	46526	            Brenneria
  0.00	3	0	F	46490	          Hafniaceae
  0.00	2	2	G	46491	            Edwardsiella
  0.00	1	1	G	46492	            Hafnia-Obesumbacterium
  0.00	1	1	F	46543	          uncultured
  0.04	143	3	O	3593	        Oceanospirillales
  0.03	86	83	F	3667	          Saccharospirillaceae
  0.00	1	1	G	3668	            Saccharospirillum
  0.00	1	1	G	26785	            Gynuella
  0.00	1	1	G	26790	            Oleibacter
  0.01	31	2	F	3610	          Halomonadaceae
  0.01	27	27	G	3616	            Halomonas
  0.00	2	2	G	3612	            Candidatus Portiera
  0.01	18	0	F	26751	          Endozoicomonadaceae
  0.01	18	18	G	26752	            Endozoicomonas
  0.00	3	0	F	26780	          Pseudohongiellaceae
  0.00	3	3	G	26782	            Pseudohongiella
  0.00	1	0	F	26768	          Nitrincolaceae
  0.00	1	1	G	26772	            Marinobacterium
  0.00	1	0	F	46573	          Alcanivoracaceae1
  0.00	1	1	G	46574	            Alcanivorax
  0.03	100	100	O	26806	        R7C24
  0.03	93	0	O	3333	        Alteromonadales
  0.01	50	0	F	26313	          Marinobacteraceae
  0.01	50	50	G	26314	            Marinobacter
  0.00	15	0	F	3334	          Alteromonadaceae
  0.00	14	14	G	26307	            Rheinheimera
  0.00	1	1	G	3345	            Catenovulum
  0.00	14	0	F	3392	          Pseudoalteromonadaceae
  0.00	14	14	G	3394	            Pseudoalteromonas
  0.00	6	0	F	3397	          Psychromonadaceae
  0.00	6	6	G	26316	            Agarivorans
  0.00	4	1	F	3378	          Colwelliaceae
  0.00	2	2	G	3379	            Colwellia
  0.00	1	1	G	11506	            Thalassotalea
  0.00	3	0	F	3385	          Idiomarinaceae
  0.00	3	3	G	3387	            Idiomarina
  0.00	1	0	F	3399	          Shewanellaceae
  0.00	1	1	G	3400	            Shewanella
  0.02	62	0	O	26612	        Coxiellales
  0.02	62	0	F	26613	          Coxiellaceae
  0.02	62	62	G	26614	            Coxiella
  0.01	44	0	O	26616	        Diplorickettsiales
  0.01	44	0	F	26617	          Diplorickettsiaceae
  0.01	39	39	G	26621	            uncultured
  0.00	5	5	G	26618	            Aquicella
  0.01	44	0	O	3552	        Legionellales
  0.01	44	0	F	3559	          Legionellaceae
  0.01	37	37	G	3560	            Legionella
  0.00	7	7	G	3561	            uncultured
  0.01	44	0	O	11512	        Cellvibrionales
  0.01	21	1	F	11538	          Porticoccaceae
  0.01	20	20	G	11541	            SAR92 clade
  0.00	15	7	F	11528	          Halieaceae
  0.00	8	8	G	11534	            OM60(NOR5) clade
  0.00	5	1	F	11514	          Cellvibrionaceae
  0.00	4	4	G	11516	            Cellvibrio
  0.00	2	0	F	11542	          Spongiibacteraceae
  0.00	2	2	G	11543	            BD1-7 clade
