  0.14	128	128	U	0	unclassified
 99.86	89369	0	R	1	root
 99.86	89369	691	D	3	  Bacteria
 83.36	74604	47	P	2375	    Proteobacteria
 70.98	63527	32493	C	2379	      Alphaproteobacteria
 29.47	26379	2829	O	2421	        Rhizobiales
 14.27	12767	1412	F	2545	          Xanthobacteraceae
  7.38	6601	6601	G	26151	            Bradyrhizobium
  1.72	1542	1542	G	2554	            uncultured
  0.82	737	737	G	26148	            Afipia
  0.79	706	706	G	26154	            Nitrobacter
  0.78	694	694	G	2550	            Pseudolabrys
  0.77	691	691	G	26158	            Rhodopseudomonas
  0.35	311	311	G	26157	            Rhodoplanes
  0.06	57	57	G	26156	            Pseudorhodoplanes
  0.01	8	8	G	2546	            Ancylobacter
  0.00	4	4	G	26155	            Oligotropha
  0.00	3	3	G	2548	            Azorhizobium
  0.00	1	1	G	2553	            Xanthobacter
  7.99	7150	266	F	2525	          Rhizobiaceae
  6.25	5597	5597	G	26091	            Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
  1.11	996	996	G	26112	            Mesorhizobium
  0.13	118	118	G	26108	            Hoeflea
  0.05	48	48	G	26115	            Ochrobactrum
  0.03	23	23	G	26099	            Candidatus Liberibacter
  0.02	21	21	G	2526	            Ensifer
  0.02	21	21	G	26121	            Pseudochrobactrum
  0.01	13	13	G	26127	            uncultured
  0.01	9	9	G	2529	            Shinella
  0.01	6	6	G	26107	            Fulvimarina
  0.01	5	5	G	26095	            Aureimonas
  0.01	5	5	G	26124	            Roseitalea
  0.01	5	5	G	26096	            Bartonella
  0.00	3	3	G	26090	            Aliihoeflea
  0.00	3	3	G	26106	            Falsochrobactrum
  0.00	2	2	G	26117	            Paenochrobactrum
  0.00	2	2	G	26092	            Aminobacter
  0.00	1	1	G	26118	            Phyllobacterium
  0.00	1	1	G	26089	            Ahrensia
  0.00	1	1	G	26114	            Nitratireductor
  0.00	1	1	G	26103	            Cohaesibacter
  0.00	1	1	G	26101	            Chelativorans
  0.00	1	1	G	26093	            Aquamicrobium
  0.00	1	1	G	26098	            Candidatus Hodgkinia
  2.82	2521	291	F	2435	          Beijerinckiaceae
  1.08	964	964	G	46157	            Methylobacterium-Methylorubrum
  0.40	356	356	G	2444	            uncultured
  0.18	160	160	G	26052	            Roseiarcus
  0.17	151	151	G	26049	            Neo-b11
  0.17	150	150	G	26046	            Methylocystis
  0.13	112	112	G	26051	            Rhodoblastus
  0.08	75	75	G	26054	            alphaI cluster
  0.08	71	71	G	26040	            1174-901-12
  0.07	65	65	G	26042	            Bosea
  0.07	62	62	G	2442	            Methylorosula
  0.05	43	43	G	26048	            Microvirga
  0.01	8	8	G	2440	            Methylocella
  0.01	5	5	G	2443	            Methylovirgula
  0.00	3	3	G	2438	            Chelatococcus
  0.00	2	2	G	2436	            Beijerinckia
  0.00	2	2	G	26044	            FukuN57
  0.00	1	1	G	26041	            28-YEA-48
  0.57	508	12	F	26055	          Devosiaceae
  0.32	287	287	G	26058	            Devosia
  0.20	178	178	G	26064	            uncultured
  0.03	26	26	G	26056	            Arsenicitalea
  0.01	5	5	G	26062	            Pelagibacterium
  0.28	254	0	F	2530	          Rhizobiales Incertae Sedis
  0.11	96	96	G	2534	            Nordella
  0.07	61	61	G	11439	            Phreatobacter
  0.06	50	50	G	2532	            Bauldia
  0.03	26	26	G	26128	            Anderseniella
  0.01	11	11	G	14525	            uncultured
  0.01	10	10	G	26129	            Dichotomicrobium
  0.13	114	0	F	2472	          Hyphomicrobiaceae
  0.12	110	110	G	2480	            Hyphomicrobium
  0.00	4	4	G	2483	            Pedomicrobium
  0.10	90	0	F	26133	          Stappiaceae
  0.09	84	84	G	26138	            Pannonibacter
  0.01	6	6	G	26140	            Pseudovibrio
  0.05	43	43	F	2556	          uncultured
  0.03	25	0	F	26076	          Methylopilaceae
  0.03	25	25	G	26078	            Hansschlegelia
  0.03	24	0	F	26131	          Rhodomicrobiaceae
  0.03	24	24	G	26132	            Rhodomicrobium
  0.02	18	18	F	2465	          D05-2
  0.01	11	11	F	26039	          Amb-16S-1323
  0.01	9	3	F	26071	          Methyloligellaceae
  0.01	6	6	G	26075	            uncultured
  0.01	7	0	F	26067	          Labraceae
  0.01	7	7	G	26068	            Labrys
  0.00	4	0	F	46155	          Ancalomicrobiaceae
  0.00	4	4	G	46156	            Ancalomicrobium
  0.00	3	3	F	2464	          C2U
  0.00	1	0	F	26081	          Pleomorphomonadaceae
  0.00	1	1	G	26088	            uncultured
  0.00	1	1	F	26147	          WC3-116
  2.35	2100	0	O	2823	        Sphingomonadales
  2.35	2100	1345	F	2844	          Sphingomonadaceae
  0.56	504	504	G	2852	            Sphingomonas
  0.09	77	77	G	2853	            Sphingopyxis
  0.04	40	40	G	2858	            uncultured
  0.03	23	23	G	2850	            Sphingobium
  0.02	17	17	G	2846	            Novosphingobium
  0.02	16	16	G	26240	            Altererythrobacter
  0.02	14	14	G	26244	            Ellin6055
  0.02	14	14	G	26245	            Erythrobacter
  0.02	14	14	G	2857	            Zymomonas
  0.01	8	8	G	2855	            Sphingosinicella
  0.01	8	8	G	2854	            Sphingorhabdus
  0.01	8	8	G	26250	            SD04E11
  0.01	5	5	G	26243	            DSSF69
  0.00	3	3	G	2848	            Sandaracinobacter
  0.00	2	2	G	26248	            Porphyrobacter
  0.00	2	2	G	11469	            Polymorphobacter
  1.62	1452	0	O	2557	        Rhodobacterales
  1.62	1452	129	F	2558	          Rhodobacteraceae
  1.20	1076	1076	G	2569	            Defluviimonas
  0.08	73	73	G	2607	            Paracoccus
  0.03	26	26	G	2666	            uncultured
  0.03	26	26	G	46164	            Limibaculum
  0.02	22	22	G	2626	            Rhodovulum
  0.02	16	16	G	2624	            Rhodobacter
  0.01	12	12	G	11453	            Paenirhodobacter
  0.01	12	12	G	14533	            Halovulum
  0.01	9	9	G	2627	            Roseibaca
  0.01	6	6	G	2560	            Albidovulum
  0.00	4	4	G	2567	            Citreicella
  0.00	4	4	G	11455	            Planktomarina
  0.00	4	4	G	2574	            Gemmobacter
  0.00	4	4	G	2638	            Roseobacter clade NAC11-7 lineage
  0.00	4	4	G	2645	            Ruegeria
  0.00	3	3	G	2642	            Rubellimicrobium
  0.00	3	3	G	2628	            Roseibacterium
  0.00	3	3	G	26172	            Rhodobaculum
  0.00	3	3	G	2653	            Sulfitobacter
  0.00	2	2	G	2620	            Pseudorhodobacter
  0.00	2	2	G	14535	            Plastorhodobacter
  0.00	1	1	G	2617	            Poseidonocella
  0.00	1	1	G	26171	            Pseudooceanicola
  0.00	1	1	G	2618	            Primorskyibacter
  0.00	1	1	G	2559	            Actibacterium
  0.00	1	1	G	2641	            Roseovarius
  0.00	1	1	G	46159	            Aestuariicoccus
  0.00	1	1	G	11446	            Ascidiaceihabitans
  0.00	1	1	G	2635	            Roseobacter
  0.00	1	1	G	2634	            Roseivivax
