  0.07	34	34	U	0	unclassified
 99.93	50838	0	R	1	root
 99.93	50838	174	D	3	  Bacteria
 63.63	32369	15	P	2375	    Proteobacteria
 55.51	28240	13353	C	2379	      Alphaproteobacteria
 18.52	9423	1031	O	2421	        Rhizobiales
  9.97	5070	605	F	2545	          Xanthobacteraceae
  4.56	2322	2322	G	26151	            Bradyrhizobium
  1.83	931	931	G	2554	            uncultured
  0.58	296	296	G	26158	            Rhodopseudomonas
  0.55	282	282	G	26154	            Nitrobacter
  0.45	230	230	G	2550	            Pseudolabrys
  0.42	216	216	G	26148	            Afipia
  0.28	142	142	G	26157	            Rhodoplanes
  0.06	33	33	G	26156	            Pseudorhodoplanes
  0.01	4	4	G	2553	            Xanthobacter
  0.01	3	3	G	2548	            Azorhizobium
  0.01	3	3	G	2546	            Ancylobacter
  0.01	3	3	G	26155	            Oligotropha
  2.40	1223	1223	F	2465	          D05-2
  2.05	1044	119	F	2435	          Beijerinckiaceae
  0.67	343	343	G	46157	            Methylobacterium-Methylorubrum
  0.46	235	235	G	2444	            uncultured
  0.14	73	73	G	26046	            Methylocystis
  0.11	54	54	G	26052	            Roseiarcus
  0.09	48	48	G	26049	            Neo-b11
  0.08	40	40	G	26051	            Rhodoblastus
  0.07	34	34	G	26040	            1174-901-12
  0.06	31	31	G	2442	            Methylorosula
  0.05	27	27	G	26054	            alphaI cluster
  0.04	18	18	G	26048	            Microvirga
  0.03	17	17	G	26042	            Bosea
  0.01	3	3	G	2440	            Methylocella
  0.00	1	1	G	2436	            Beijerinckia
  0.00	1	1	G	2443	            Methylovirgula
  1.34	684	81	F	2525	          Rhizobiaceae
  0.53	269	269	G	26091	            Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
  0.30	151	151	G	26112	            Mesorhizobium
  0.11	54	54	G	26115	            Ochrobactrum
  0.07	35	35	G	26108	            Hoeflea
  0.03	17	17	G	26121	            Pseudochrobactrum
  0.02	12	12	G	2529	            Shinella
  0.02	12	12	G	26096	            Bartonella
  0.02	8	8	G	2526	            Ensifer
  0.01	7	7	G	26127	            uncultured
  0.01	6	6	G	26123	            Pseudorhizobium
  0.01	4	4	G	26095	            Aureimonas
  0.01	3	3	G	11436	            Neorhizobium
  0.01	3	3	G	26118	            Phyllobacterium
  0.01	3	3	G	26114	            Nitratireductor
  0.01	3	3	G	26107	            Fulvimarina
  0.01	3	3	G	26103	            Cohaesibacter
  0.00	2	2	G	26106	            Falsochrobactrum
  0.00	2	2	G	26089	            Ahrensia
  0.00	1	1	G	26111	            Martelella
  0.00	1	1	G	26119	            Pseudahrensia
  0.00	1	1	G	26097	            Brucella
  0.00	1	1	G	26117	            Paenochrobactrum
  0.00	1	1	G	26120	            Pseudaminobacter
  0.00	1	1	G	26098	            Candidatus Hodgkinia
  0.00	1	1	G	26124	            Roseitalea
  0.00	1	1	G	26092	            Aminobacter
  0.00	1	1	G	26099	            Candidatus Liberibacter
  0.24	120	7	F	26055	          Devosiaceae
  0.11	55	55	G	26058	            Devosia
  0.08	42	42	G	26064	            uncultured
  0.03	16	16	G	26056	            Arsenicitalea
  0.21	105	0	F	2530	          Rhizobiales Incertae Sedis
  0.06	33	33	G	2534	            Nordella
  0.06	29	29	G	11439	            Phreatobacter
  0.04	21	21	G	2532	            Bauldia
  0.02	12	12	G	14525	            uncultured
  0.02	10	10	G	26128	            Anderseniella
  0.13	66	0	F	2472	          Hyphomicrobiaceae
  0.13	66	66	G	2480	            Hyphomicrobium
  0.06	29	0	F	26133	          Stappiaceae
  0.05	25	25	G	26138	            Pannonibacter
  0.00	2	2	G	26143	            Stappia
  0.00	1	1	G	26136	            Labrenzia
  0.00	1	1	G	26140	            Pseudovibrio
  0.02	12	0	F	26076	          Methylopilaceae
  0.02	12	12	G	26078	            Hansschlegelia
  0.02	9	3	F	26071	          Methyloligellaceae
  0.01	6	6	G	26075	            uncultured
  0.01	7	0	F	26067	          Labraceae
  0.01	7	7	G	26068	            Labrys
  0.01	7	7	F	2556	          uncultured
  0.01	5	5	F	2493	          KF-JG30-B3
  0.01	3	3	F	26039	          Amb-16S-1323
  0.01	3	0	F	26081	          Pleomorphomonadaceae
  0.00	2	2	G	26088	            uncultured
  0.00	1	1	G	26086	            Pleomorphomonas
  0.00	2	0	F	26131	          Rhodomicrobiaceae
  0.00	2	2	G	26132	            Rhodomicrobium
  0.00	1	1	F	2423	          A0839
  0.00	1	1	F	2464	          C2U
  0.00	1	0	F	46155	          Ancalomicrobiaceae
  0.00	1	1	G	46156	            Ancalomicrobium
  8.86	4505	0	O	2823	        Sphingomonadales
  8.86	4505	859	F	2844	          Sphingomonadaceae
  6.74	3429	3429	G	2852	            Sphingomonas
  0.08	39	39	G	2853	            Sphingopyxis
  0.05	27	27	G	2858	            uncultured
  0.04	22	22	G	2846	            Novosphingobium
  0.04	21	21	G	26240	            Altererythrobacter
  0.04	20	20	G	2850	            Sphingobium
  0.04	18	18	G	26245	            Erythrobacter
  0.03	15	15	G	26248	            Porphyrobacter
  0.03	14	14	G	2857	            Zymomonas
  0.02	12	12	G	26244	            Ellin6055
  0.01	7	7	G	2854	            Sphingorhabdus
  0.01	5	5	G	26250	            SD04E11
  0.01	4	4	G	14559	            Rhizorhapis
  0.00	2	2	G	2855	            Sphingosinicella
  0.00	2	2	G	2851	            Sphingomicrobium
  0.00	2	2	G	26246	            MN 122.2a
  0.00	2	2	G	26243	            DSSF69
  0.00	1	1	G	26251	            Sphingoaurantiacus
  0.00	1	1	G	11469	            Polymorphobacter
  0.00	1	1	G	2856	            Stakelama
  0.00	1	1	G	2848	            Sandaracinobacter
  0.00	1	1	G	2847	            Parasphingopyxis
  0.68	347	6	O	2761	        Rickettsiales
  0.65	331	331	F	2801	          SM2D12
  0.01	3	3	F	2805	          Mitochondria
  0.00	2	0	F	2781	          Rickettsiaceae
  0.00	2	2	G	2784	            Rickettsia
  0.00	2	2	F	2806	          uncultured
  0.00	1	0	F	2763	          Anaplasmataceae
  0.00	1	1	G	2766	            Candidatus Xenohaliotis
  0.00	1	1	F	2800	          SM1B06
  0.00	1	0	F	46172	          Fokiniaceae
  0.00	1	1	G	46180	            uncultured
  0.49	249	1	O	2386	        Caulobacterales
  0.46	234	122	F	2387	          Caulobacteraceae
  0.10	50	50	G	2390	            Brevundimonas
  0.06	30	30	G	2391	            Caulobacter
  0.05	25	25	G	2392	            Phenylobacterium
  0.01	7	7	G	2393	            uncultured
  0.02	11	1	F	2394	          Hyphomonadaceae
  0.00	2	2	G	25968	            SWB02
  0.00	2	2	G	2399	            Hirschia
  0.00	2	2	G	2403	            Oceanicaulis
  0.00	2	2	G	2407	            uncultured
  0.00	1	1	G	2401	            Litorimonas
  0.00	1	1	G	2395	            Algimonas
  0.01	3	0	F	25970	          Parvularculaceae
  0.00	2	2	G	25973	            uncultured
  0.00	1	1	G	25971	            Amphiplicatus
  0.16	82	0	O	26009	        Paracaedibacterales
  0.16	82	36	F	26010	          Paracaedibacteraceae
  0.08	40	40	G	26011	            Candidatus Captivus
  0.01	6	6	G	26015	            uncultured
  0.13	64	0	O	2557	        Rhodobacterales
  0.13	64	18	F	2558	          Rhodobacteraceae
  0.01	5	5	G	46164	            Limibaculum
  0.01	5	5	G	11453	            Paenirhodobacter
  0.01	5	5	G	2666	            uncultured
  0.01	5	5	G	2607	            Paracoccus
  0.01	4	4	G	14533	            Halovulum
  0.01	4	4	G	2638	            Roseobacter clade NAC11-7 lineage
  0.01	3	3	G	2627	            Roseibaca
  0.01	3	3	G	2572	            Falsirhodobacter
  0.00	2	2	G	2560	            Albidovulum
  0.00	2	2	G	46168	            Yoonia-Loktanella
  0.00	2	2	G	2624	            Rhodobacter
  0.00	2	2	G	2593	            Maritimibacter
  0.00	2	2	G	2574	            Gemmobacter
  0.00	1	1	G	2634	            Roseivivax
  0.00	1	1	G	2588	            Lutimaribacter
  0.09	47	0	O	25900	        Acetobacterales
  0.09	47	0	F	25901	          Acetobacteraceae
  0.03	14	14	G	25928	            Rhodopila
  0.03	13	13	G	25902	            Acetobacter
  0.02	11	11	G	46127	            Craurococcus-Caldovatus
  0.01	7	7	G	25937	            uncultured
  0.00	1	1	G	25918	            Gluconobacter
  0.00	1	1	G	25932	            Roseomonas
  0.08	39	0	O	2667	        Rhodospirillales
  0.03	15	0	F	2717	          Rhodospirillaceae
  0.03	15	15	G	2755	            uncultured
  0.02	10	10	F	26198	          uncultured
  0.01	7	3	F	26183	          Magnetospirillaceae
  0.01	4	4	G	26188	            uncultured
  0.01	6	2	F	26178	          Magnetospiraceae
  0.01	4	4	G	26182	            uncultured
  0.00	1	0	F	26192	          Terasakiellaceae
  0.00	1	1	G	26195	            uncultured
  0.08	39	39	O	26269	        uncultured
  0.07	38	0	O	25986	        Holosporales
  0.07	38	0	F	25987	          Holosporaceae
  0.06	29	29	G	25992	            uncultured
  0.02	8	8	G	25990	            Candidatus Paraholospora
  0.00	1	1	G	25988	            Candidatus Bealeia
  0.03	15	0	O	26035	        Reyranellales
  0.03	15	0	F	26036	          Reyranellaceae
  0.03	15	15	G	26037	            Reyranella
  0.03	14	0	O	25946	        Azospirillales
  0.03	14	0	F	25947	          Azospirillaceae
